品种代码,合约类型,年化夏普比率,年化收益率,波动率,最大回撤率,卡玛比率,持有天数,分位数计算回望窗口,分位数参数组合,均线参数组合,均线,分位数
CU,虚值一档,0.876650734637064,0.0775282665011699,0.0884368921829134,0.0784587390900501,0.98814061250956,inf,20,"(0.5, 0.5)","(2, 5)",True,True
CU,平值期权,0.8788733246289084,0.0842937419375491,0.0959111393819364,0.0916516016266996,0.9197192459427024,inf,20,"(0.5, 0.5)","(2, 5)",True,True
I,虚值一档,-0.5761942437745259,-0.1246609284149838,0.2163522627341027,0.3740693725024707,-0.3332561754014236,inf,20,"(0.5, 0.5)","(2, 5)",True,True
I,平值期权,-0.7338647314351705,-0.1639327627944317,0.2233828058119639,0.4491094982402911,-0.3650173586547513,inf,20,"(0.5, 0.5)","(2, 5)",True,True
L,虚值一档,-0.2930959321420405,-0.0293119099212953,0.1000079042621791,0.1199316252277168,-0.2444051755793367,inf,20,"(0.5, 0.5)","(2, 5)",True,True
L,平值期权,-0.1830134666843616,-0.0200627802742394,0.1096246119901177,0.1235358983440543,-0.1624044552488178,inf,20,"(0.5, 0.5)","(2, 5)",True,True
M,虚值一档,-0.4480845913274866,-0.038777855722661,0.086541372930898,0.2157421337341705,-0.1797416900049839,inf,20,"(0.5, 0.5)","(2, 5)",True,True
M,平值期权,-0.4632444168469014,-0.0472707677835662,0.1020428224592911,0.2416685286563873,-0.1956016699666237,inf,20,"(0.5, 0.5)","(2, 5)",True,True
P,虚值一档,0.3614489619437888,0.0524778507046494,0.1451874434012363,0.1518083270857583,0.3456849285678783,inf,20,"(0.5, 0.5)","(2, 5)",True,True
P,平值期权,0.3762366448744983,0.0564161200253216,0.1499484986215004,0.153985050899568,0.3663740064099945,inf,20,"(0.5, 0.5)","(2, 5)",True,True
PG,虚值一档,0.1953122688533651,0.0376444091832358,0.1927396031198541,0.235918638399326,0.159565218918894,inf,20,"(0.5, 0.5)","(2, 5)",True,True
